UF;Ano;Idade;Mulheres;Filhos tidos no ultimo ano
Espírito Santo;2016;55 a 59 anos;105773;0
Espírito Santo;2017;10 a 14 anos;136923;372
Espírito Santo;2017;15 a 19 anos;150118;7793
Espírito Santo;2017;20 a 24 anos;155068;12827
Espírito Santo;2017;25 a 29 anos;162628;13582
Espírito Santo;2017;30 a 34 anos;168759;12346
Espírito Santo;2017;35 a 39 anos;161634;7005
Espírito Santo;2017;40 a 44 anos;142129;1501
Espírito Santo;2017;45 a 49 anos;128870;83
Espírito Santo;2017;50 a 54 anos;121409;4
Espírito Santo;2017;55 a 59 anos;108699;0
Espírito Santo;2018;10 a 14 anos;135590;347
Espírito Santo;2018;15 a 19 anos;147712;7412
Espírito Santo;2018;20 a 24 anos;155867;12874
Espírito Santo;2018;25 a 29 anos;160519;13263
Espírito Santo;2018;30 a 34 anos;169201;12881
Espírito Santo;2018;35 a 39 anos;164019;7776
Espírito Santo;2018;40 a 44 anos;146925;1705
Espírito Santo;2018;45 a 49 anos;130014;73
Espírito Santo;2018;50 a 54 anos;123016;6
Espírito Santo;2018;55 a 59 anos;111396;0
Espírito Santo;2019;10 a 14 anos;134570;280
Espírito Santo;2019;15 a 19 anos;145454;6973
Espírito Santo;2019;20 a 24 anos;156264;12318
Espírito Santo;2019;25 a 29 anos;158789;12762
Espírito Santo;2019;30 a 34 anos;169064;12547
Espírito Santo;2019;35 a 39 anos;166013;7691
Espírito Santo;2019;40 a 44 anos;151555;1822
Espírito Santo;2019;45 a 49 anos;131749;94
Espírito Santo;2019;50 a 54 anos;124465;2
Espírito Santo;2019;55 a 59 anos;113846;1
Rio de Janeiro;2011;10 a 14 anos;638409;1752,055552
Rio de Janeiro;2011;15 a 19 anos;643328;37936,20284
Rio de Janeiro;2011;20 a 24 anos;659552;55471,75884
Rio de Janeiro;2011;25 a 29 anos;704244;54124,71613
Rio de Janeiro;2011;30 a 34 anos;702606;44188,40108
Rio de Janeiro;2011;35 a 39 anos;642022;21608,68514
Rio de Janeiro;2011;40 a 44 anos;609465;5344,169447
Rio de Janeiro;2011;45 a 49 anos;596669;325,0103051
Rio de Janeiro;2011;50 a 54 anos;555206;19,00060245
Rio de Janeiro;2011;55 a 59 anos;474934;1,000031708
Rio de Janeiro;2012;10 a 14 anos;617397;1838,057717
Rio de Janeiro;2012;15 a 19 anos;649424;39017,22518
Rio de Janeiro;2012;20 a 24 anos;654332;55863,75418
Rio de Janeiro;2012;25 a 29 anos;697131;52887,66072
Rio de Janeiro;2012;30 a 34 anos;708058;44874,4091
Rio de Janeiro;2012;35 a 39 anos;654545;22429,70431
Rio de Janeiro;2012;40 a 44 anos;611072;5666,177924
Rio de Janeiro;2012;45 a 49 anos;597784;317,0099544
Rio de Janeiro;2012;50 a 54 anos;563969;24,00075365
Rio de Janeiro;2012;55 a 59 anos;489515;4,000125608
Rio de Janeiro;2013;10 a 14 anos;594253;1868,016664
Rio de Janeiro;2013;15 a 19 anos;655753;39452,35194
Rio de Janeiro;2013;20 a 24 anos;650214;55291,49324
Rio de Janeiro;2013;25 a 29 anos;688586;52021,46407
Rio de Janeiro;2013;30 a 34 anos;711084;46238,41248
Rio de Janeiro;2013;35 a 39 anos;668250;23259,20749
Rio de Janeiro;2013;40 a 44 anos;613770;5704,050884
Rio de Janeiro;2013;45 a 49 anos;598069;348,0031044
Rio de Janeiro;2013;50 a 54 anos;571259;13,00011597
Rio de Janeiro;2013;55 a 59 anos;503626;3,000026762
Rio de Janeiro;2014;10 a 14 anos;574005;1981,025432
Rio de Janeiro;2014;15 a 19 anos;657613;39843,51151
Rio de Janeiro;2014;20 a 24 anos;648096;57105,73312
Rio de Janeiro;2014;25 a 29 anos;680371;54620,70122
Rio de Janeiro;2014;30 a 34 anos;711576;48275,61976
Rio de Janeiro;2014;35 a 39 anos;680865;25497,32734
Rio de Janeiro;2014;40 a 44 anos;618593;6020,077286
Rio de Janeiro;2014;45 a 49 anos;598357;305,0039156
Rio de Janeiro;2014;50 a 54 anos;576983;28,00035947
Rio de Janeiro;2014;55 a 59 anos;516656;3,000038515
Rio de Janeiro;2015;10 a 14 anos;557001;1851,023424
Rio de Janeiro;2015;15 a 19 anos;652199;38887,4921
Rio de Janeiro;2015;20 a 24 anos;648337;58164,73604
Rio de Janeiro;2015;25 a 29 anos;673678;55413,70123
Rio de Janeiro;2015;30 a 34 anos;709577;48643,61556
Rio de Janeiro;2015;35 a 39 anos;690886;27336,34593
Rio de Janeiro;2015;40 a 44 anos;626050;6383,080774
Rio de Janeiro;2015;45 a 49 anos;599264;361,0045683
Rio de Janeiro;2015;50 a 54 anos;581160;20,00025309
Rio de Janeiro;2015;55 a 59 anos;528225;10,00012655
Rio de Janeiro;2016;10 a 14 anos;543214;1558,028435
Rio de Janeiro;2016;15 a 19 anos;639320;34837,6358
Rio de Janeiro;2016;20 a 24 anos;651064;55233,00802
Rio de Janeiro;2016;25 a 29 anos;667950;50360,9191
Rio de Janeiro;2016;30 a 34 anos;705097;44400,81033
Rio de Janeiro;2016;35 a 39 anos;698600;26171,47764
Rio de Janeiro;2016;40 a 44 anos;635994;6209,113318
Rio de Janeiro;2016;45 a 49 anos;600690;378,0068988
Rio de Janeiro;2016;50 a 54 anos;583900;19,00034676
Rio de Janeiro;2016;55 a 59 anos;538405;3,000054752
Rio de Janeiro;2017;10 a 14 anos;534323;1480,019884
Rio de Janeiro;2017;15 a 19 anos;618338;33791,45398
Rio de Janeiro;2017;20 a 24 anos;657036;55956,75176
Rio de Janeiro;2017;25 a 29 anos;662628;51817,69615
Rio de Janeiro;2017;30 a 34 anos;698023;44998,60454
Rio de Janeiro;2017;35 a 39 anos;704125;27981,37592
Rio de Janeiro;2017;40 a 44 anos;648553;6849,092015
Rio de Janeiro;2017;45 a 49 anos;602462;406,0054545
Rio de Janeiro;2017;50 a 54 anos;585252;21,00028213
Rio de Janeiro;2017;55 a 59 anos;547244;0
Rio de Janeiro;2018;10 a 14 anos;527180;1393,031589
Rio de Janeiro;2018;15 a 19 anos;595221;30889,70046
Rio de Janeiro;2018;20 a 24 anos;663240;54274,23074
Rio de Janeiro;2018;25 a 29 anos;658409;51399,16554
Rio de Janeiro;2018;30 a 34 anos;689516;44910,01839
Rio de Janeiro;2018;35 a 39 anos;707228;29882,67763
Rio de Janeiro;2018;40 a 44 anos;662284;7295,165427
Rio de Janeiro;2018;45 a 49 anos;605305;414,0093882
Rio de Janeiro;2018;50 a 54 anos;585782;32,00072566
Rio de Janeiro;2018;55 a 59 anos;554649;4,000090707
Rio de Janeiro;2019;10 a 14 anos;520502;1247,08995
Rio de Janeiro;2019;15 a 19 anos;575000;27581,98943
Rio de Janeiro;2019;20 a 24 anos;664981;51380,70598
Rio de Janeiro;2019;25 a 29 anos;656180;48876,52536
Rio de Janeiro;2019;30 a 34 anos;681333;42625,07446
Rio de Janeiro;2019;35 a 39 anos;707806;28158,03098
Rio de Janeiro;2019;40 a 44 anos;674928;7626,550087
Rio de Janeiro;2019;45 a 49 anos;610248;432,0311615
Rio de Janeiro;2019;50 a 54 anos;586311;31,00223613
Rio de Janeiro;2019;55 a 59 anos;560524;5,000360665
São Paulo;2011;10 a 14 anos;1647304;3318,10311
São Paulo;2011;15 a 19 anos;1652072;86912,70081
São Paulo;2011;20 a 24 anos;1801564;149750,6535
São Paulo;2011;25 a 29 anos;1934924;159058,9427
São Paulo;2011;30 a 34 anos;1870749;130252,0476
São Paulo;2011;35 a 39 anos;1687105;65602,03858
São Paulo;2011;40 a 44 anos;1570665;15550,48323
São Paulo;2011;45 a 49 anos;1482151;924,0287141
São Paulo;2011;50 a 54 anos;1337039;52,00161595
São Paulo;2011;55 a 59 anos;1112624;4,000124304
São Paulo;2012;10 a 14 anos;1617976;3558,086387
São Paulo;2012;15 a 19 anos;1657484;88050,13778
São Paulo;2012;20 a 24 anos;1770788;147329,577
São Paulo;2012;25 a 29 anos;1927508;157815,8316
São Paulo;2012;30 a 34 anos;1899704;135715,295
São Paulo;2012;35 a 39 anos;1722949;68086,65308
São Paulo;2012;40 a 44 anos;1584240;16320,39624
São Paulo;2012;45 a 49 anos;1498188;892,0216575
São Paulo;2012;50 a 54 anos;1367156;40,00097119
São Paulo;2012;55 a 59 anos;1154300;2,000048559
São Paulo;2013;10 a 14 anos;1581515;3474,062409
São Paulo;2013;15 a 19 anos;1668086;87904,57914
São Paulo;2013;20 a 24 anos;1738902;141896,5491
São Paulo;2013;25 a 29 anos;1913043;153536,7582
São Paulo;2013;30 a 34 anos;1924249;138222,4831
São Paulo;2013;35 a 39 anos;1761761;69671,25159
São Paulo;2013;40 a 44 anos;1599497;16599,29819
São Paulo;2013;45 a 49 anos;1512454;977,0175513
São Paulo;2013;50 a 54 anos;1394171;43,00077247
São Paulo;2013;55 a 59 anos;1195670;3,000053894
São Paulo;2014;10 a 14 anos;1548775;3610,057541
São Paulo;2014;15 a 19 anos;1673351;87662,39726
São Paulo;2014;20 a 24 anos;1712724;143107,281
São Paulo;2014;25 a 29 anos;1893956;156448,4936
São Paulo;2014;30 a 34 anos;1941900;142152,2658
São Paulo;2014;35 a 39 anos;1799735;75714,20681
São Paulo;2014;40 a 44 anos;1619045;17555,27981
São Paulo;2014;45 a 49 anos;1526031;1050,016736
São Paulo;2014;50 a 54 anos;1418275;80,00127515
São Paulo;2014;55 a 59 anos;1235001;8,000127515
São Paulo;2015;10 a 14 anos;1524230;3197,075447
São Paulo;2015;15 a 19 anos;1666803;84610,99671
São Paulo;2015;20 a 24 anos;1696223;144734,4156
São Paulo;2015;25 a 29 anos;1872284;157457,7158
São Paulo;2015;30 a 34 anos;1951207;145399,4312
São Paulo;2015;35 a 39 anos;1834142;80244,89368
São Paulo;2015;40 a 44 anos;1644290;18817,44407
São Paulo;2015;45 a 49 anos;1539807;1089,0257
São Paulo;2015;50 a 54 anos;1439700;68,00160475
São Paulo;2015;55 a 59 anos;1271171;5,000117997
São Paulo;2016;10 a 14 anos;1496698;2695,071515
São Paulo;2016;15 a 19 anos;1655072;76744,03643
São Paulo;2016;20 a 24 anos;1689483;137559,6502
São Paulo;2016;25 a 29 anos;1846690;148024,9279
São Paulo;2016;30 a 34 anos;1952151;137963,6609
São Paulo;2016;35 a 39 anos;1865594;80150,12681
São Paulo;2016;40 a 44 anos;1674825;18691,49598
São Paulo;2016;45 a 49 anos;1553758;1083,028739
São Paulo;2016;50 a 54 anos;1458514;48,00127373
São Paulo;2016;55 a 59 anos;1304304;6,000159216
São Paulo;2017;10 a 14 anos;1478140;2432,031724
São Paulo;2017;15 a 19 anos;1625671;71720,93554
São Paulo;2017;20 a 24 anos;1694333;138096,8014
São Paulo;2017;25 a 29 anos;1815308;149049,9442
São Paulo;2017;30 a 34 anos;1944546;142649,8608
São Paulo;2017;35 a 39 anos;1894604;87767,14485
São Paulo;2017;40 a 44 anos;1710736;20380,26584
São Paulo;2017;45 a 49 anos;1567579;1142,014897
São Paulo;2017;50 a 54 anos;1474796;48,00062613
São Paulo;2017;55 a 59 anos;1334381;9,000117399
São Paulo;2018;10 a 14 anos;1466234;2292,02263
São Paulo;2018;15 a 19 anos;1589144;65690,64858
São Paulo;2018;20 a 24 anos;1704351;135113,334
São Paulo;2018;25 a 29 anos;1782818;145585,4374
São Paulo;2018;30 a 34 anos;1929910;143000,4119
São Paulo;2018;35 a 39 anos;1919218;92527,91355
São Paulo;2018;40 a 44 anos;1749589;22133,21853
São Paulo;2018;45 a 49 anos;1583052;1284,012677
São Paulo;2018;50 a 54 anos;1489317;62,00061215
São Paulo;2018;55 a 59 anos;1361421;12,00011848
São Paulo;2019;10 a 14 anos;1456372;1961,043607
São Paulo;2019;15 a 19 anos;1556339;58918,31014
São Paulo;2019;20 a 24 anos;1709039;131033,9138
São Paulo;2019;25 a 29 anos;1756016;139230,096
São Paulo;2019;30 a 34 anos;1910653;137799,0642
São Paulo;2019;35 a 39 anos;1936954;90941,02222
São Paulo;2019;40 a 44 anos;1787608;23281,5177
São Paulo;2019;45 a 49 anos;1602767;1357,030176
São Paulo;2019;50 a 54 anos;1503149;87,00193463
São Paulo;2019;55 a 59 anos;1385598;10,00022237
Paraná;2011;10 a 14 anos;444372;1210,023746
Paraná;2011;15 a 19 anos;464688;27257,53491
Paraná;2011;20 a 24 anos;457095;39162,76854
Paraná;2011;25 a 29 anos;450346;38457,75471
Paraná;2011;30 a 34 anos;435621;29172,57249
Paraná;2011;35 a 39 anos;411328;14107,27684
Paraná;2011;40 a 44 anos;401413;3301,064781
Paraná;2011;45 a 49 anos;375958;197,0038661
Paraná;2011;50 a 54 anos;324132;6,000117748
Paraná;2011;55 a 59 anos;269538;0
Paraná;2012;10 a 14 anos;433251;1317
Paraná;2012;15 a 19 anos;463600;27246
Paraná;2012;20 a 24 anos;459012;38977
Paraná;2012;25 a 29 anos;450512;37766
Paraná;2012;30 a 34 anos;439109;30528
Paraná;2012;35 a 39 anos;415360;14441
Paraná;2012;40 a 44 anos;402080;3470
Paraná;2012;45 a 49 anos;382279;190
Paraná;2012;50 a 54 anos;334398;5
Paraná;2012;55 a 59 anos;278650;0
Paraná;2013;10 a 14 anos;420123;1264,008129
Paraná;2013;15 a 19 anos;461289;27600,17749
Paraná;2013;20 a 24 anos;461025;38503,24761
Paraná;2013;25 a 29 anos;450420;37625,24196
Paraná;2013;30 a 34 anos;442037;31464,20234
Paraná;2013;35 a 39 anos;420147;15150,09743
Paraná;2013;40 a 44 anos;402262;3675,023633
Paraná;2013;45 a 49 anos;387524;214,0013762
Paraná;2013;50 a 54 anos;344562;5,000032154
Paraná;2013;55 a 59 anos;287676;1,000006431
Paraná;2014;10 a 14 anos;406932;1324,008307
Paraná;2014;15 a 19 anos;457020;27147,17033
Paraná;2014;20 a 24 anos;462521;39358,24695
Paraná;2014;25 a 29 anos;450691;38950,24439
Paraná;2014;30 a 34 anos;444293;32580,20442
Paraná;2014;35 a 39 anos;424971;16159,10139
Paraná;2014;40 a 44 anos;402978;3643,022857
Paraná;2014;45 a 49 anos;391635;197,001236
Paraná;2014;50 a 54 anos;354035;21,00013176
Paraná;2014;55 a 59 anos;296935;0
Paraná;2015;10 a 14 anos;397077;1162,007244
Paraná;2015;15 a 19 anos;450441;25772,16067
Paraná;2015;20 a 24 anos;463064;39738,24774
Paraná;2015;25 a 29 anos;451676;39495,24623
Paraná;2015;30 a 34 anos;445824;33091,2063
Paraná;2015;35 a 39 anos;429370;17036,10621
Paraná;2015;40 a 44 anos;404857;3883,024208
Paraná;2015;45 a 49 anos;394641;209,001303
Paraná;2015;50 a 54 anos;362427;16,00009975
Paraná;2015;55 a 59 anos;306584;0
Paraná;2016;10 a 14 anos;387667;939,0121448
Paraná;2016;15 a 19 anos;443327;22924,29649
Paraná;2016;20 a 24 anos;462748;37841,48943
Paraná;2016;25 a 29 anos;453195;38595,49918
Paraná;2016;30 a 34 anos;446714;32701,42295
Paraná;2016;35 a 39 anos;433365;17391,22493
Paraná;2016;40 a 44 anos;407811;4023,052033
Paraná;2016;45 a 49 anos;396572;204,0026385
Paraná;2016;50 a 54 anos;369800;13,00016814
Paraná;2016;55 a 59 anos;316519;0
Paraná;2017;10 a 14 anos;379995;874,03331
Paraná;2017;15 a 19 anos;432254;21322,81263
Paraná;2017;20 a 24 anos;461717;38419,46419
Paraná;2017;25 a 29 anos;455191;39564,50783
Paraná;2017;30 a 34 anos;446966;33775,2872
Paraná;2017;35 a 39 anos;436906;18960,72261
Paraná;2017;40 a 44 anos;411912;4253,162091
Paraná;2017;45 a 49 anos;397355;255,0097186
Paraná;2017;50 a 54 anos;376179;10,00038112
Paraná;2017;55 a 59 anos;326742;1,000038112
Paraná;2018;10 a 14 anos;374616;746
Paraná;2018;15 a 19 anos;419179;19783
Paraná;2018;20 a 24 anos;459460;37175
Paraná;2018;25 a 29 anos;457287;39335
Paraná;2018;30 a 34 anos;446960;34202
Paraná;2018;35 a 39 anos;439891;20149
Paraná;2018;40 a 44 anos;416761;4567
Paraná;2018;45 a 49 anos;397648;248
Paraná;2018;50 a 54 anos;381498;19
Paraná;2018;55 a 59 anos;336867;3
Paraná;2019;10 a 14 anos;371604;713,0092862
Paraná;2019;15 a 19 anos;406039;18110,23587
Paraná;2019;20 a 24 anos;455248;36248,4721
Paraná;2019;25 a 29 anos;458864;38898,50661
Paraná;2019;30 a 34 anos;447314;34183,4452
Paraná;2019;35 a 39 anos;442201;20309,26451
Paraná;2019;40 a 44 anos;421647;4832,062932
Paraná;2019;45 a 49 anos;398472;255,0033211
Paraná;2019;50 a 54 anos;385694;12,00015629
Paraná;2019;55 a 59 anos;346314;1,000013024
Santa Catarina;2011;10 a 14 anos;252279;568
Santa Catarina;2011;15 a 19 anos;271932;13537
Santa Catarina;2011;20 a 24 anos;282697;22076
Santa Catarina;2011;25 a 29 anos;287980;22995
Santa Catarina;2011;30 a 34 anos;265029;17424
Santa Catarina;2011;35 a 39 anos;242752;8539
Santa Catarina;2011;40 a 44 anos;238127;1981
Santa Catarina;2011;45 a 49 anos;232279;130
Santa Catarina;2011;50 a 54 anos;197965;7
Santa Catarina;2011;55 a 59 anos;161542;0
Santa Catarina;2012;10 a 14 anos;244179;556,0062853
Santa Catarina;2012;15 a 19 anos;271500;13490,1525
Santa Catarina;2012;20 a 24 anos;283021;22086,24967
Santa Catarina;2012;25 a 29 anos;290396;22812,25788
Santa Catarina;2012;30 a 34 anos;272633;18584,21008
Santa Catarina;2012;35 a 39 anos;246751;8711,098474
Santa Catarina;2012;40 a 44 anos;238795;2076,023468
Santa Catarina;2012;45 a 49 anos;235093;138,00156
Santa Catarina;2012;50 a 54 anos;206432;7,000079132
Santa Catarina;2012;55 a 59 anos;167936;0
Santa Catarina;2013;10 a 14 anos;235757;526
Santa Catarina;2013;15 a 19 anos;270638;13558
Santa Catarina;2013;20 a 24 anos;283002;21811
Santa Catarina;2013;25 a 29 anos;291620;22659
Santa Catarina;2013;30 a 34 anos;280309;19542
Santa Catarina;2013;35 a 39 anos;251608;9308
Santa Catarina;2013;40 a 44 anos;239582;2245
Santa Catarina;2013;45 a 49 anos;236787;104
Santa Catarina;2013;50 a 54 anos;214812;8
Santa Catarina;2013;55 a 59 anos;174323;0
Santa Catarina;2014;10 a 14 anos;228991;604,0064749
Santa Catarina;2014;15 a 19 anos;268439;13519,14492
Santa Catarina;2014;20 a 24 anos;282703;22357,23967
Santa Catarina;2014;25 a 29 anos;292394;23590,25288
Santa Catarina;2014;30 a 34 anos;287127;20809,22307
Santa Catarina;2014;35 a 39 anos;257205;9892,106042
Santa Catarina;2014;40 a 44 anos;240928;2383,025546
Santa Catarina;2014;45 a 49 anos;237956;122,0013078
Santa Catarina;2014;50 a 54 anos;222153;6,00006432
Santa Catarina;2014;55 a 59 anos;181106;2,00002144
Santa Catarina;2015;10 a 14 anos;224751;456,0093623
Santa Catarina;2015;15 a 19 anos;264423;13521,2776
Santa Catarina;2015;20 a 24 anos;282124;23129,47487
Santa Catarina;2015;25 a 29 anos;293208;24903,51129
Santa Catarina;2015;30 a 34 anos;292493;21769,44695
Santa Catarina;2015;35 a 39 anos;263406;11021,22628
Santa Catarina;2015;40 a 44 anos;243117;2457,050446
Santa Catarina;2015;45 a 49 anos;239021;144,0029565
Santa Catarina;2015;50 a 54 anos;227882;9,000184782
Santa Catarina;2015;55 a 59 anos;188473;3,000061594
Santa Catarina;2016;10 a 14 anos;222084;453
Santa Catarina;2016;15 a 19 anos;258466;12132
Santa Catarina;2016;20 a 24 anos;281418;22211
Santa Catarina;2016;25 a 29 anos;293790;24591
Santa Catarina;2016;30 a 34 anos;296409;21859
Santa Catarina;2016;35 a 39 anos;270219;11444
Santa Catarina;2016;40 a 44 anos;246169;2646
Santa Catarina;2016;45 a 49 anos;239905;125
Santa Catarina;2016;50 a 54 anos;232152;4
Santa Catarina;2016;55 a 59 anos;196318;0
Santa Catarina;2017;10 a 14 anos;220593;378
Santa Catarina;2017;15 a 19 anos;250284;11397
Santa Catarina;2017;20 a 24 anos;280848;22931
Santa Catarina;2017;25 a 29 anos;293955;25250
Santa Catarina;2017;30 a 34 anos;298710;22526
Santa Catarina;2017;35 a 39 anos;277740;12859
Santa Catarina;2017;40 a 44 anos;250117;2791
Santa Catarina;2017;45 a 49 anos;240575;141
Santa Catarina;2017;50 a 54 anos;234968;5
Santa Catarina;2017;55 a 59 anos;204689;0
Santa Catarina;2018;10 a 14 anos;219969;325
Santa Catarina;2018;15 a 19 anos;241780;10645
Santa Catarina;2018;20 a 24 anos;279850;23176
Santa Catarina;2018;25 a 29 anos;293776;25485
Santa Catarina;2018;30 a 34 anos;299820;22801
Santa Catarina;2018;35 a 39 anos;285329;13742
Santa Catarina;2018;40 a 44 anos;254922;3081
Santa Catarina;2018;45 a 49 anos;241355;130
Santa Catarina;2018;50 a 54 anos;236678;8
Santa Catarina;2018;55 a 59 anos;212973;1
Santa Catarina;2019;10 a 14 anos;219482;311,0031808
Santa Catarina;2019;15 a 19 anos;234930;9889,101141
Santa Catarina;2019;20 a 24 anos;277516;22436,22947
Santa Catarina;2019;25 a 29 anos;293314;24872,25438
Santa Catarina;2019;30 a 34 anos;300480;22930,23452
Santa Catarina;2019;35 a 39 anos;292065;14036,14356
Santa Catarina;2019;40 a 44 anos;260457;3146,032176
Santa Catarina;2019;45 a 49 anos;242688;141,0014421
Santa Catarina;2019;50 a 54 anos;237868;11,0001125
Santa Catarina;2019;55 a 59 anos;220237;0
Rio Grande do Sul;2011;10 a 14 anos;422959;904,013114
Rio Grande do Sul;2011;15 a 19 anos;438399;21105,30616
Rio Grande do Sul;2011;20 a 24 anos;436582;32376,46967
Rio Grande do Sul;2011;25 a 29 anos;453646;34931,50673
Rio Grande do Sul;2011;30 a 34 anos;422793;28644,41553
Rio Grande do Sul;2011;35 a 39 anos;386001;15509,22498
Rio Grande do Sul;2011;40 a 44 anos;391839;4126,059854
Rio Grande do Sul;2011;45 a 49 anos;405602;270,0039168
Rio Grande do Sul;2011;50 a 54 anos;373853;3,00004352
Rio Grande do Sul;2011;55 a 59 anos;320783;0
Rio Grande do Sul;2012;10 a 14 anos;411775;914,0459884
Rio Grande do Sul;2012;15 a 19 anos;437226;21708,0922
Rio Grande do Sul;2012;20 a 24 anos;435575;32362,62826
Rio Grande do Sul;2012;25 a 29 anos;449167;34128,71712
Rio Grande do Sul;2012;30 a 34 anos;431277;29890,50388
Rio Grande do Sul;2012;35 a 39 anos;389853;15709,79041
Rio Grande do Sul;2012;40 a 44 anos;386861;4128,207703
Rio Grande do Sul;2012;45 a 49 anos;403522;278,0139877
Rio Grande do Sul;2012;50 a 54 anos;381912;9,00045284
Rio Grande do Sul;2012;55 a 59 anos;329831;0
Rio Grande do Sul;2013;10 a 14 anos;398427;910,0192949
Rio Grande do Sul;2013;15 a 19 anos;435219;21736,46087
Rio Grande do Sul;2013;20 a 24 anos;435625;32641,69209
Rio Grande do Sul;2013;25 a 29 anos;442720;33832,71735
Rio Grande do Sul;2013;30 a 34 anos;439267;31536,66866
Rio Grande do Sul;2013;35 a 39 anos;395480;16483,34949
Rio Grande do Sul;2013;40 a 44 anos;382513;4135,087675
Rio Grande do Sul;2013;45 a 49 anos;399725;206,0043679
Rio Grande do Sul;2013;50 a 54 anos;389118;8,000169626
Rio Grande do Sul;2013;55 a 59 anos;338604;1,000021203
Rio Grande do Sul;2014;10 a 14 anos;386449;938,0196184
Rio Grande do Sul;2014;15 a 19 anos;431565;21519,45007
Rio Grande do Sul;2014;20 a 24 anos;435761;32385,67734
Rio Grande do Sul;2014;25 a 29 anos;436722;34193,71515
Rio Grande do Sul;2014;30 a 34 anos;444950;32368,67698
Rio Grande do Sul;2014;35 a 39 anos;402190;17419,36432
Rio Grande do Sul;2014;40 a 44 anos;379827;4355,091085
Rio Grande do Sul;2014;45 a 49 anos;395178;250,0052288
Rio Grande do Sul;2014;50 a 54 anos;394397;10,00020915
Rio Grande do Sul;2014;55 a 59 anos;347206;0
Rio Grande do Sul;2015;10 a 14 anos;376713;869
Rio Grande do Sul;2015;15 a 19 anos;425794;20702
Rio Grande do Sul;2015;20 a 24 anos;435318;33904
Rio Grande do Sul;2015;25 a 29 anos;432693;35122
Rio Grande do Sul;2015;30 a 34 anos;447239;33942
Rio Grande do Sul;2015;35 a 39 anos;409422;19133
Rio Grande do Sul;2015;40 a 44 anos;379437;4480
Rio Grande do Sul;2015;45 a 49 anos;390595;256
Rio Grande do Sul;2015;50 a 54 anos;397140;6
Rio Grande do Sul;2015;55 a 59 anos;355642;1
Rio Grande do Sul;2016;10 a 14 anos;364592;764,0054014
Rio Grande do Sul;2016;15 a 19 anos;419821;18971,13412
Rio Grande do Sul;2016;20 a 24 anos;434472;32109,22701
Rio Grande do Sul;2016;25 a 29 anos;430245;33418,23626
Rio Grande do Sul;2016;30 a 34 anos;446332;32179,2275
Rio Grande do Sul;2016;35 a 39 anos;417226;19163,13548
Rio Grande do Sul;2016;40 a 44 anos;381222;4554,032196
Rio Grande do Sul;2016;45 a 49 anos;385933;273,0019301
Rio Grande do Sul;2016;50 a 54 anos;397546;14,00009898
Rio Grande do Sul;2016;55 a 59 anos;363853;0
Rio Grande do Sul;2017;10 a 14 anos;354273;589,0083189
Rio Grande do Sul;2017;15 a 19 anos;408707;17577,24825
Rio Grande do Sul;2017;20 a 24 anos;433374;31901,45056
Rio Grande do Sul;2017;25 a 29 anos;429355;33684,47574
Rio Grande do Sul;2017;30 a 34 anos;442007;32136,45388
Rio Grande do Sul;2017;35 a 39 anos;425787;20606,29103
Rio Grande do Sul;2017;40 a 44 anos;385152;4833,06826
Rio Grande do Sul;2017;45 a 49 anos;381136;271,0038275
Rio Grande do Sul;2017;50 a 54 anos;395659;9,000127113
Rio Grande do Sul;2017;55 a 59 anos;371931;0
Rio Grande do Sul;2018;10 a 14 anos;345548;574,0081971
Rio Grande do Sul;2018;15 a 19 anos;395433;16156,23072
Rio Grande do Sul;2018;20 a 24 anos;431442;30984,44247
Rio Grande do Sul;2018;25 a 29 anos;429519;33117,47293
Rio Grande do Sul;2018;30 a 34 anos;435715;31960,45641
Rio Grande do Sul;2018;35 a 39 anos;433856;21764,3108
Rio Grande do Sul;2018;40 a 44 anos;390846;5170,073831
Rio Grande do Sul;2018;45 a 49 anos;376955;302,0043127
Rio Grande do Sul;2018;50 a 54 anos;392079;20,00028561
Rio Grande do Sul;2018;55 a 59 anos;379174;3,000042842
Rio Grande do Sul;2019;10 a 14 anos;337222;503,0074755
Rio Grande do Sul;2019;15 a 19 anos;383527;14424,21437
Rio Grande do Sul;2019;20 a 24 anos;427864;29958,44523
Rio Grande do Sul;2019;25 a 29 anos;429768;31843,47325
Rio Grande do Sul;2019;30 a 34 anos;429868;30913,45942
Rio Grande do Sul;2019;35 a 39 anos;439625;21268,31608
Rio Grande do Sul;2019;40 a 44 anos;397617;5313,078961
Rio Grande do Sul;2019;45 a 49 anos;374416;328,0048747
Rio Grande do Sul;2019;50 a 54 anos;387754;20,00029724
Rio Grande do Sul;2019;55 a 59 anos;384528;3,000044585
Mato Grosso do Sul;2011;10 a 14 anos;108542;525
Mato Grosso do Sul;2011;15 a 19 anos;113334;8786
Mato Grosso do Sul;2011;20 a 24 anos;110606;11678
Mato Grosso do Sul;2011;25 a 29 anos;111097;10200
Mato Grosso do Sul;2011;30 a 34 anos;104826;6993
Mato Grosso do Sul;2011;35 a 39 anos;95042;2933
Mato Grosso do Sul;2011;40 a 44 anos;87898;644
Mato Grosso do Sul;2011;45 a 49 anos;81903;40
Mato Grosso do Sul;2011;50 a 54 anos;68749;6
Mato Grosso do Sul;2011;55 a 59 anos;54998;0
Mato Grosso do Sul;2012;10 a 14 anos;105991;541
Mato Grosso do Sul;2012;15 a 19 anos;113057;8794
